[Name]
User Points

[Data]
"Time [s]","Monitor Point: Fxx [N]","Monitor Point: Fyy [N]"
8.86149368e+01,6.78813770e+03,-2.12206445e+03
8.86189194e+01,6.79873340e+03,-2.30952734e+03
8.86228943e+01,6.80998340e+03,-2.48787891e+03
8.86268768e+01,6.82151270e+03,-2.65628906e+03
8.86308517e+01,6.83302490e+03,-2.81382617e+03
8.86348343e+01,6.84462695e+03,-2.95970508e+03
8.86388168e+01,6.85642969e+03,-3.09364844e+03
8.86427917e+01,6.86854004e+03,-3.21505273e+03
8.86467743e+01,6.88066406e+03,-3.32330664e+03
8.86507568e+01,6.89238135e+03,-3.41795898e+03
8.86547318e+01,6.90285352e+03,-3.49844922e+03
8.86587143e+01,6.91165234e+03,-3.56462891e+03
8.86626892e+01,6.91907959e+03,-3.61638867e+03
8.86666718e+01,6.92549805e+03,-3.65339063e+03
8.86706543e+01,6.93125781e+03,-3.67546875e+03
8.86746292e+01,6.93583447e+03,-3.68269922e+03
8.86786118e+01,6.93871631e+03,-3.67532031e+03
8.86825867e+01,6.93993994e+03,-3.65310742e+03
8.86865692e+01,6.93960596e+03,-3.61607813e+03
8.86905441e+01,6.93790137e+03,-3.56433398e+03
8.86945267e+01,6.93471973e+03,-3.49816797e+03
8.86985016e+01,6.93022607e+03,-3.41793359e+03
8.87024841e+01,6.92438184e+03,-3.32374414e+03
8.87064590e+01,6.91694287e+03,-3.21635352e+03
8.87104416e+01,6.90826074e+03,-3.09641797e+03
8.87144165e+01,6.89863867e+03,-2.96405469e+03
8.87183990e+01,6.88842822e+03,-2.81948828e+03
8.87223740e+01,6.87775684e+03,-2.66294922e+03
8.87263489e+01,6.86673633e+03,-2.49500586e+03
8.87303314e+01,6.85547754e+03,-2.31695898e+03
8.87343063e+01,6.84385156e+03,-2.13009961e+03
8.87382889e+01,6.83215039e+03,-1.93496289e+03
8.87422638e+01,6.82056250e+03,-1.73212500e+03
8.87462463e+01,6.80923486e+03,-1.52224023e+03
8.87502213e+01,6.79857764e+03,-1.30610547e+03
8.87541962e+01,6.78890381e+03,-1.08433984e+03
8.87581787e+01,6.78048633e+03,-8.58027344e+02
8.87621536e+01,6.77311914e+03,-6.28179688e+02
8.87661362e+01,6.76658203e+03,-3.95986328e+02
8.87701111e+01,6.76116943e+03,-1.62802734e+02
8.87740936e+01,6.75715674e+03,7.05351563e+01
8.87780685e+01,6.75480566e+03,3.03302734e+02
8.87820511e+01,6.75417480e+03,5.34675781e+02
8.87860260e+01,6.75505469e+03,7.63849609e+02
8.87900085e+01,6.75760254e+03,9.90150391e+02
8.87939911e+01,6.76172998e+03,1.21243750e+03
8.87979660e+01,6.76728955e+03,1.42936328e+03
8.88019485e+01,6.77410742e+03,1.63986914e+03
8.88059235e+01,6.78209326e+03,1.84328906e+03
8.88099060e+01,6.79144434e+03,2.03922070e+03
8.88138885e+01,6.80232227e+03,2.22692383e+03
8.88178635e+01,6.81435938e+03,2.40561133e+03
8.88218460e+01,6.82670313e+03,2.57398047e+03
8.88258286e+01,6.83844336e+03,2.73108984e+03
8.88298035e+01,6.84933984e+03,2.87620508e+03
8.88337860e+01,6.86013965e+03,3.00910547e+03
8.88377686e+01,6.87146973e+03,3.12959375e+03
8.88417435e+01,6.88338867e+03,3.23726563e+03
8.88457260e+01,6.89506494e+03,3.33122461e+03
8.88497086e+01,6.90568018e+03,3.41053320e+03
8.88536835e+01,6.91502051e+03,3.47483203e+03
8.88576660e+01,6.92340723e+03,3.52424805e+03
8.88616486e+01,6.93088281e+03,3.55898047e+03
8.88656235e+01,6.93722070e+03,3.57911719e+03
8.88696060e+01,6.94175342e+03,3.58471484e+03
8.88735886e+01,6.94417285e+03,3.57601758e+03
8.88775635e+01,6.94475879e+03,3.55299414e+03
8.88815460e+01,6.94369580e+03,3.51514258e+03
8.88855209e+01,6.94122852e+03,3.46223633e+03
8.88895035e+01,6.93748828e+03,3.39426172e+03
8.88934860e+01,6.93242090e+03,3.31181250e+03
8.88974609e+01,6.92622852e+03,3.21578516e+03
8.89014435e+01,6.91902734e+03,3.10682422e+03
8.89054184e+01,6.91079053e+03,2.98526563e+03
8.89094009e+01,6.90133301e+03,2.85137695e+03
8.89133759e+01,6.89067773e+03,2.70529883e+03
8.89173508e+01,6.87936719e+03,2.54738281e+03
8.89213333e+01,6.86792285e+03,2.37816406e+03
8.89253082e+01,6.85662451e+03,2.19869336e+03
8.89292908e+01,6.84520703e+03,2.01022070e+03
8.89332657e+01,6.83355859e+03,1.81396875e+03
8.89372482e+01,6.82175977e+03,1.61051953e+03
8.89412231e+01,6.80991357e+03,1.40061719e+03
8.89452057e+01,6.79864551e+03,1.18493555e+03
8.89491806e+01,6.78848389e+03,9.63916016e+02
8.89531555e+01,6.77946924e+03,7.38292969e+02
8.89571381e+01,6.77139063e+03,5.08921875e+02
8.89611130e+01,6.76445898e+03,2.77029297e+02
8.89650955e+01,6.75911963e+03,4.40859375e+01
8.89690704e+01,6.75535596e+03,-1.89066406e+02
8.89730530e+01,6.75293164e+03,-4.21593750e+02
8.89770279e+01,6.75193457e+03,-6.52642578e+02
8.89810104e+01,6.75241992e+03,-8.81646484e+02
8.89849854e+01,6.75453369e+03,-1.10793945e+03
8.89889679e+01,6.75847559e+03,-1.33018555e+03
8.89929428e+01,6.76412451e+03,-1.54687891e+03
8.89969254e+01,6.77144336e+03,-1.75691016e+03
8.90009079e+01,6.78009131e+03,-1.95954492e+03
8.90048828e+01,6.78986084e+03,-2.15416602e+03
8.90088654e+01,6.80061768e+03,-2.34015234e+03
8.90128403e+01,6.81193848e+03,-2.51692969e+03
8.90168228e+01,6.82345605e+03,-2.68354297e+03
8.90208054e+01,6.83495605e+03,-2.83913086e+03
8.90247803e+01,6.84655566e+03,-2.98302930e+03
8.90287628e+01,6.85837939e+03,-3.11486328e+03
8.90327377e+01,6.87054883e+03,-3.23413281e+03
8.90367203e+01,6.88264551e+03,-3.34011133e+03
8.90407028e+01,6.89424902e+03,-3.43240234e+03
8.90446777e+01,6.90444824e+03,-3.51053906e+03
8.90486603e+01,6.91297461e+03,-3.57437305e+03
8.90526352e+01,6.92021436e+03,-3.62372266e+03
8.90566177e+01,6.92652393e+03,-3.65821484e+03
8.90606003e+01,6.93216064e+03,-3.67778320e+03
8.90645752e+01,6.93644531e+03,-3.68253320e+03
8.90685577e+01,6.93900830e+03,-3.67260156e+03
8.90725327e+01,6.93995361e+03,-3.64793945e+03
8.90765152e+01,6.93940381e+03,-3.60839258e+03
8.90804901e+01,6.93746680e+03,-3.55422461e+03
8.90844727e+01,6.93404980e+03,-3.48568555e+03
8.90884476e+01,6.92934961e+03,-3.40308789e+03
8.90924301e+01,6.92322363e+03,-3.30668164e+03
8.90964050e+01,6.91552148e+03,-3.19715430e+03
8.91003876e+01,6.90666309e+03,-3.07513086e+03
8.91043625e+01,6.89696094e+03,-2.94069727e+03
8.91083450e+01,6.88668555e+03,-2.79408594e+03
8.91123199e+01,6.87594580e+03,-2.63554492e+03
8.91162949e+01,6.86490234e+03,-2.46581250e+03
8.91202774e+01,6.85355029e+03,-2.28625391e+03
8.91242523e+01,6.84185449e+03,-2.09796289e+03
8.91282349e+01,6.83017383e+03,-1.90151367e+03
8.91322098e+01,6.81865088e+03,-1.69745898e+03
8.91361923e+01,6.80740723e+03,-1.48647070e+03
8.91401672e+01,6.79690527e+03,-1.26933398e+03
8.91441422e+01,6.78746094e+03,-1.04674023e+03
8.91481247e+01,6.77921729e+03,-8.19753906e+02
8.91520996e+01,6.77199658e+03,-5.89460938e+02
8.91560822e+01,6.76558789e+03,-3.56984375e+02
8.91600571e+01,6.76035352e+03,-1.23759773e+02
8.91640396e+01,6.75663037e+03,1.09548828e+02
8.91680145e+01,6.75459570e+03,3.42146484e+02
8.91719971e+01,6.75425928e+03,5.73216797e+02
8.91759720e+01,6.75540625e+03,8.01962891e+02
8.91799545e+01,6.75818848e+03,1.02768945e+03
8.91839371e+01,6.76257080e+03,1.24916211e+03
8.91879120e+01,6.76836719e+03,1.46505273e+03
8.91918945e+01,6.77536328e+03,1.67440039e+03
8.91958694e+01,6.78355322e+03,1.87661914e+03
8.91998520e+01,6.79314063e+03,2.07123438e+03
8.92038345e+01,6.80423730e+03,2.25746680e+03
8.92078094e+01,6.81639600e+03,2.43454102e+03
8.92117920e+01,6.82873828e+03,2.60107227e+03
8.92157745e+01,6.84030566e+03,2.75618164e+03
8.92197495e+01,6.85111084e+03,2.89926563e+03
8.92237320e+01,6.86195117e+03,3.03011328e+03
8.92277145e+01,6.87338770e+03,3.14846875e+03
8.92316895e+01,6.88539160e+03,3.25394727e+03
8.92356720e+01,6.89695801e+03,3.34558203e+03
8.92396545e+01,6.90733887e+03,3.42235938e+03
8.92436295e+01,6.91647217e+03,3.48412109e+03
8.92476120e+01,6.92468701e+03,3.53106250e+03
8.92515945e+01,6.93201563e+03,3.56335352e+03
8.92555695e+01,6.93807617e+03,3.58104297e+03
8.92595520e+01,6.94230273e+03,3.58425000e+03
8.92635345e+01,6.94442432e+03,3.57315430e+03
8.92675095e+01,6.94470654e+03,3.54763867e+03
8.92714920e+01,6.94337305e+03,3.50734375e+03
8.92754669e+01,6.94069531e+03,3.45189453e+03
8.92794495e+01,6.93672656e+03,3.38141406e+03
8.92834244e+01,6.93142334e+03,3.29658594e+03
8.92874069e+01,6.92506934e+03,3.19840430e+03
8.92913818e+01,6.91768164e+03,3.08733008e+03
8.92953644e+01,6.90926025e+03,2.96369727e+03
8.92993393e+01,6.89959717e+03,2.82777148e+03
8.93033218e+01,6.88878711e+03,2.67964844e+03
8.93072968e+01,6.87743604e+03,2.51976367e+03
8.93112793e+01,6.86604492e+03,2.34873242e+03
8.93152542e+01,6.85476904e+03,2.16765039e+03
8.93192368e+01,6.84329688e+03,1.97786133e+03
8.93232117e+01,6.83159570e+03,1.78038281e+03
8.93271942e+01,6.81973438e+03,1.57582422e+03
8.93311691e+01,6.80794189e+03,1.36493164e+03
8.93351440e+01,6.79684961e+03,1.14827539e+03
8.93391266e+01,6.78691309e+03,9.26435547e+02
8.93431015e+01,6.77808105e+03,7.00101563e+02
8.93470840e+01,6.77011914e+03,4.70218750e+02
8.93510590e+01,6.76344336e+03,2.38089844e+02
8.93550415e+01,6.75837012e+03,5.00390625e+00
8.93590164e+01,6.75484424e+03,-2.28009766e+02
8.93629990e+01,6.75265527e+03,-4.60398438e+02
8.93669739e+01,6.75190918e+03,-6.91125000e+02
8.93709564e+01,6.75264453e+03,-9.19779297e+02
8.93749313e+01,6.75507520e+03,-1.14547461e+03
8.93789139e+01,6.75931250e+03,-1.36687109e+03
8.93828888e+01,6.76522852e+03,-1.58254102e+03
8.93868713e+01,6.77280469e+03,-1.79135352e+03
8.93908463e+01,6.78162695e+03,-1.99267188e+03
8.93948288e+01,6.79159033e+03,-2.18582813e+03
8.93988113e+01,6.80247461e+03,-2.37034375e+03
8.94027863e+01,6.81386133e+03,-2.54550195e+03
8.94067688e+01,6.82540332e+03,-2.71030859e+03
8.94107513e+01,6.83689844e+03,-2.86399805e+03
8.94147263e+01,6.84854590e+03,-3.00595508e+03
8.94187088e+01,6.86042383e+03,-3.13569141e+03
8.94226837e+01,6.87260059e+03,-3.25271094e+03
8.94266663e+01,6.88467773e+03,-3.35645117e+03
8.94306488e+01,6.89607031e+03,-3.44640039e+03
8.94346237e+01,6.90598828e+03,-3.52213281e+03
8.94386063e+01,6.91426465e+03,-3.58350781e+03
8.94425812e+01,6.92132031e+03,-3.63045117e+03
8.94465637e+01,6.92750488e+03,-3.66248242e+03
8.94505463e+01,6.93297363e+03,-3.67954492e+03
8.94545212e+01,6.93697314e+03,-3.68179297e+03
8.94585037e+01,6.93925879e+03,-3.66944922e+03
8.94624786e+01,6.93994238e+03,-3.64221094e+03
8.94664612e+01,6.93915088e+03,-3.60024609e+03
8.94704361e+01,6.93695752e+03,-3.54362109e+03
8.94744186e+01,6.93333008e+03,-3.47274219e+03
8.94783936e+01,6.92844434e+03,-3.38778125e+03
8.94823761e+01,6.92201563e+03,-3.28913867e+03
8.94863510e+01,6.91410059e+03,-3.17748047e+03
8.94903336e+01,6.90507324e+03,-3.05338672e+03
8.94943085e+01,6.89526416e+03,-2.91693359e+03
8.94982834e+01,6.88490332e+03,-2.76832617e+03
8.95022659e+01,6.87412891e+03,-2.60781250e+03
8.95062408e+01,6.86306348e+03,-2.43630273e+03
8.95102234e+01,6.85161719e+03,-2.25521094e+03
8.95141983e+01,6.83986475e+03,-2.06552734e+03
8.95181808e+01,6.82818506e+03,-1.86778320e+03
8.95221558e+01,6.81668652e+03,-1.66249609e+03
8.95261307e+01,6.80554004e+03,-1.45044531e+03
8.95301132e+01,6.79523145e+03,-1.23233398e+03
8.95340881e+01,6.78604883e+03,-1.00897272e+03
8.95380707e+01,6.77799902e+03,-7.81341797e+02
8.95420456e+01,6.77090088e+03,-5.50556641e+02
8.95460281e+01,6.76462061e+03,-3.17908203e+02
8.95500031e+01,6.75957764e+03,-8.45859375e+01
8.95539856e+01,6.75610352e+03,1.48656250e+02
8.95579605e+01,6.75437305e+03,3.81060547e+02
8.95619431e+01,6.75435938e+03,6.11753906e+02
8.95659180e+01,6.75580176e+03,8.40011719e+02
8.95699005e+01,6.75884375e+03,1.06516602e+03
8.95738754e+01,6.76345313e+03,1.28573047e+03
8.95778580e+01,6.76946875e+03,1.50058398e+03
8.95818405e+01,6.77663379e+03,1.70874414e+03
8.95858154e+01,6.78504297e+03,1.90974805e+03
8.95897980e+01,6.79487598e+03,2.10302148e+03
8.95937805e+01,6.80623486e+03,2.28782422e+03
8.95977554e+01,6.81845703e+03,2.46319727e+03
8.96017380e+01,6.83075879e+03,2.62783398e+03
8.96057205e+01,6.84211328e+03,2.78098047e+03
8.96096954e+01,6.85284375e+03,2.92199414e+03
8.96136780e+01,6.86377979e+03,3.05076172e+03
8.96176605e+01,6.87536914e+03,3.16702344e+03
8.96216354e+01,6.88739355e+03,3.27018164e+03
8.96256180e+01,6.89877734e+03,3.35942773e+03
8.96296005e+01,6.90894727e+03,3.43369141e+03
8.96335754e+01,6.91792871e+03,3.49295508e+03
8.96375580e+01,6.92598438e+03,3.53742773e+03
8.96415405e+01,6.93314844e+03,3.56728711e+03
8.96455154e+01,6.93893262e+03,3.58251563e+03
8.96494980e+01,6.94282324e+03,3.58331836e+03
8.96534805e+01,6.94460547e+03,3.56981445e+03
8.96574554e+01,6.94456445e+03,3.54184570e+03
8.96614380e+01,6.94299219e+03,3.49899805e+03
8.96654129e+01,6.94011230e+03,3.44102930e+03
8.96693954e+01,6.93592480e+03,3.36808203e+03
8.96733704e+01,6.93044434e+03,3.28093945e+03
8.96773529e+01,6.92389063e+03,3.18056055e+03
8.96813278e+01,6.91633643e+03,3.06740039e+03
8.96853104e+01,6.90773340e+03,2.94169727e+03
8.96892853e+01,6.89783691e+03,2.80369531e+03
8.96932678e+01,6.88687793e+03,2.65353906e+03
8.96972427e+01,6.87545410e+03,2.49170508e+03
8.97012253e+01,6.86412402e+03,2.31891211e+03
8.97052002e+01,6.85284082e+03,2.13628320e+03
8.97091827e+01,6.84134814e+03,1.94515234e+03
8.97131577e+01,6.82960645e+03,1.74645703e+03
8.97171402e+01,6.81773828e+03,1.54074219e+03
8.97211151e+01,6.80599902e+03,1.32885352e+03
8.97250900e+01,6.79509766e+03,1.11131055e+03
8.97290726e+01,6.78538428e+03,8.88656250e+02
8.97330475e+01,6.77668848e+03,6.61718750e+02
8.97370300e+01,6.76890283e+03,4.31359375e+02
8.97410049e+01,6.76246387e+03,1.98996094e+02
8.97449875e+01,6.75767334e+03,-3.41484375e+01
8.97489624e+01,6.75438867e+03,-2.67128906e+02
8.97529449e+01,6.75243555e+03,-4.99267578e+02
8.97569199e+01,6.75192188e+03,-7.29742188e+02
8.97609024e+01,6.75294092e+03,-9.57925781e+02
8.97648773e+01,6.75565088e+03,-1.18300781e+03
8.97688599e+01,6.76016650e+03,-1.40357031e+03
8.97728348e+01,6.76642188e+03,-1.61819141e+03
8.97768173e+01,6.77424707e+03,-1.82574609e+03
8.97807999e+01,6.78326123e+03,-2.02572266e+03
8.97847748e+01,6.79337207e+03,-2.21746875e+03
8.97887573e+01,6.80435449e+03,-2.40041992e+03
8.97927322e+01,6.81577979e+03,-2.57388477e+03
8.97967148e+01,6.82731543e+03,-2.73689648e+03
8.98006973e+01,6.83885352e+03,-2.88865234e+03
8.98046722e+01,6.85053369e+03,-3.02862891e+03
8.98086548e+01,6.86249707e+03,-3.15624023e+03
8.98126297e+01,6.87465723e+03,-3.27109766e+03
8.98166122e+01,6.88666455e+03,-3.37252539e+03
8.98205948e+01,6.89784961e+03,-3.46010938e+03
8.98245697e+01,6.90750195e+03,-3.53343359e+03
8.98285522e+01,6.91555762e+03,-3.59239453e+03
8.98325272e+01,6.92243555e+03,-3.63683984e+03
8.98365097e+01,6.92848145e+03,-3.66636133e+03
8.98404922e+01,6.93373926e+03,-3.68092188e+03
8.98444672e+01,6.93743457e+03,-3.68078516e+03
8.98484497e+01,6.93944922e+03,-3.66589258e+03
8.98524246e+01,6.93987354e+03,-3.63622070e+03
8.98564072e+01,6.93888770e+03,-3.59177344e+03
8.98603821e+01,6.93648242e+03,-3.53270703e+03
8.98643646e+01,6.93259961e+03,-3.45945508e+03
8.98683395e+01,6.92746387e+03,-3.37213672e+03
8.98723221e+01,6.92076660e+03,-3.27121680e+03
8.98762970e+01,6.91265527e+03,-3.15751563e+03
8.98802795e+01,6.90345947e+03,-3.03135742e+03
8.98842545e+01,6.89357471e+03,-2.89281445e+03
8.98882294e+01,6.88314355e+03,-2.74220313e+03
8.98922119e+01,6.87227246e+03,-2.57979883e+03
8.98961868e+01,6.86116895e+03,-2.40657617e+03
8.99001694e+01,6.84963428e+03,-2.22397070e+03
8.99041443e+01,6.83788086e+03,-2.03288477e+03
8.99081268e+01,6.82622852e+03,-1.83379297e+03
8.99121017e+01,6.81478027e+03,-1.62737891e+03
8.99160767e+01,6.80375000e+03,-1.41425195e+03
8.99200592e+01,6.79359570e+03,-1.19520117e+03
8.99240341e+01,6.78462891e+03,-9.71037109e+02
8.99280167e+01,6.77675488e+03,-7.42767578e+02
8.99319916e+01,6.76978711e+03,-5.11574219e+02
8.99359741e+01,6.76368604e+03,-2.78724609e+02
8.99399490e+01,6.75889746e+03,-4.54042969e+01
8.99439316e+01,6.75569336e+03,1.87718750e+02
8.99479065e+01,6.75425488e+03,4.19884766e+02
8.99518890e+01,6.75450684e+03,6.50275391e+02
8.99558640e+01,6.75622559e+03,8.78044922e+02
8.99598465e+01,6.75952832e+03,1.10254883e+03
8.99638214e+01,6.76435938e+03,1.32229688e+03
8.99678040e+01,6.77057910e+03,1.53606445e+03
8.99717865e+01,6.77792578e+03,1.74300000e+03
8.99757614e+01,6.78654541e+03,1.94273242e+03
8.99797440e+01,6.79667578e+03,2.13461523e+03
8.99837265e+01,6.80825098e+03,2.31793555e+03
8.99877014e+01,6.82052441e+03,2.49156641e+03
8.99916840e+01,6.83271777e+03,2.65438867e+03
8.99956665e+01,6.84397998e+03,2.80553711e+03
8.99996414e+01,6.85469238e+03,2.94454883e+03
9.00036240e+01,6.86571240e+03,3.07120313e+03
9.00076065e+01,6.87738965e+03,3.18533594e+03
9.00115814e+01,6.88936621e+03,3.28623438e+03
9.00155640e+01,6.90057129e+03,3.37296875e+03
9.00195465e+01,6.91053418e+03,3.44473242e+03
9.00235214e+01,6.91936719e+03,3.50151758e+03
9.00275040e+01,6.92724902e+03,3.54349805e+03
9.00314865e+01,6.93424951e+03,3.57088867e+03
9.00354614e+01,6.93970020e+03,3.58367383e+03
9.00394440e+01,6.94320801e+03,3.58203711e+03
9.00434265e+01,6.94466650e+03,3.56613672e+03
9.00474014e+01,6.94435889e+03,3.53567383e+03
9.00513840e+01,6.94259570e+03,3.49035352e+03
9.00553589e+01,6.93951855e+03,3.42980469e+03
9.00593414e+01,6.93511572e+03,3.35443555e+03
9.00633240e+01,6.92941162e+03,3.26495117e+03
9.00672989e+01,6.92270020e+03,3.16241602e+03
9.00712814e+01,6.91495020e+03,3.04706836e+03
9.00752563e+01,6.90615137e+03,2.91933789e+03
9.00792389e+01,6.89606934e+03,2.77932227e+03
9.00832138e+01,6.88500684e+03,2.62717969e+03
9.00871887e+01,6.87356885e+03,2.46343555e+03
9.00911713e+01,6.86225488e+03,2.28896094e+03
9.00951462e+01,6.85093701e+03,2.10481250e+03
9.00991287e+01,6.83936719e+03,1.91225586e+03
9.01031036e+01,6.82758691e+03,1.71234375e+03
9.01070862e+01,6.81570898e+03,1.50551563e+03
9.01110611e+01,6.80407813e+03,1.29265039e+03
9.01150436e+01,6.79338281e+03,1.07423633e+03
9.01190186e+01,6.78384863e+03,8.50802734e+02
9.01229935e+01,6.77531836e+03,6.23160156e+02
9.01269760e+01,6.76773926e+03,3.92341797e+02
9.01309509e+01,6.76156250e+03,1.59761719e+02
9.01349335e+01,6.75706299e+03,-7.33769531e+01
9.01389084e+01,6.75398535e+03,-3.06203125e+02
9.01428909e+01,6.75226465e+03,-5.38152344e+02
9.01468658e+01,6.75196875e+03,-7.68283203e+02
9.01508484e+01,6.75324658e+03,-9.96027344e+02
9.01548233e+01,6.75626465e+03,-1.22047070e+03
9.01588058e+01,6.76110889e+03,-1.44013867e+03
9.01627884e+01,6.76766602e+03,-1.65360352e+03
9.01667633e+01,6.77571436e+03,-1.85992773e+03
9.01707458e+01,6.78490137e+03,-2.05860547e+03
9.01747208e+01,6.79518164e+03,-2.24889258e+03
9.01787033e+01,6.80624902e+03,-2.43032227e+03
9.01826782e+01,6.81769922e+03,-2.60207422e+03
9.01866608e+01,6.82921484e+03,-2.76324219e+03
9.01906433e+01,6.84079492e+03,-2.91301367e+03
9.01946182e+01,6.85252344e+03,-3.05101172e+03
9.01986008e+01,6.86452637e+03,-3.17656641e+03
9.02025833e+01,6.87668555e+03,-3.28915430e+03
9.02065582e+01,6.88861523e+03,-3.38830469e+03
9.02105408e+01,6.89960156e+03,-3.47352148e+03
9.02145157e+01,6.90895410e+03,-3.54442578e+03
9.02184982e+01,6.91677637e+03,-3.60093164e+03
9.02224808e+01,6.92350000e+03,-3.64287500e+03
9.02264557e+01,6.92944336e+03,-3.66986914e+03
9.02304382e+01,6.93447119e+03,-3.68191992e+03
9.02344131e+01,6.93790576e+03,-3.67930469e+03
9.02383957e+01,6.93966016e+03,-3.66198047e+03
9.02423782e+01,6.93981885e+03,-3.62975977e+03
9.02463531e+01,6.93860645e+03,-3.58284375e+03
9.02503357e+01,6.93591309e+03,-3.52143750e+03
9.02543106e+01,6.93181445e+03,-3.44574805e+03
9.02582932e+01,6.92647656e+03,-3.35609375e+03
9.02622681e+01,6.91952246e+03,-3.25294727e+03
9.02662430e+01,6.91120703e+03,-3.13708203e+03
9.02702255e+01,6.90185156e+03,-3.00884570e+03
9.02742004e+01,6.89184229e+03,-2.86830664e+03
9.02781830e+01,6.88131348e+03,-2.71565625e+03
9.02821579e+01,6.87038135e+03,-2.55132813e+03
9.02861404e+01,6.85923145e+03,-2.37641211e+03
9.02901154e+01,6.84766895e+03,-2.19232031e+03
9.02940979e+01,6.83593262e+03,-1.99983203e+03
9.02980728e+01,6.82430176e+03,-1.79946094e+03
9.03020477e+01,6.81288281e+03,-1.59178516e+03
9.03060303e+01,6.80195703e+03,-1.37768164e+03
9.03100052e+01,6.79196680e+03,-1.15769141e+03
9.03139877e+01,6.78319141e+03,-9.32755859e+02
9.03179626e+01,6.77549316e+03,-7.03912109e+02
9.03219452e+01,6.76866602e+03,-4.72333984e+02
9.03259201e+01,6.76278516e+03,-2.39294922e+02
9.03299026e+01,6.75826660e+03,-5.93750000e+00
9.03338776e+01,6.75534570e+03,2.27085938e+02
9.03378601e+01,6.75418994e+03,4.58974609e+02
9.03418350e+01,6.75466113e+03,6.88927734e+02
9.03458176e+01,6.75667090e+03,9.16251953e+02
9.03497925e+01,6.76025537e+03,1.14007422e+03
9.03537750e+01,6.76531250e+03,1.35884961e+03
9.03577576e+01,6.77173535e+03,1.57154688e+03
9.03617325e+01,6.77930029e+03,1.77724414e+03
9.03657150e+01,6.78815430e+03,1.97573047e+03
9.03696976e+01,6.79855371e+03,2.16625781e+03
9.03736725e+01,6.81031348e+03,2.34800586e+03
9.03776550e+01,6.82262793e+03,2.51992578e+03
9.03816376e+01,6.83471777e+03,2.68079883e+03
9.03856125e+01,6.84586523e+03,2.82991016e+03
9.03895950e+01,6.85658008e+03,2.96687891e+03
9.03935776e+01,6.86771924e+03,3.09141211e+03
9.03975525e+01,6.87942773e+03,3.20335938e+03
9.04015350e+01,6.89129590e+03,3.30194922e+03
9.04055176e+01,6.90233984e+03,3.38620898e+03
9.04094925e+01,6.91210400e+03,3.45544141e+03
9.04134750e+01,6.92081104e+03,3.50968555e+03
9.04174576e+01,6.92854199e+03,3.54922852e+03
9.04214325e+01,6.93533887e+03,3.57412891e+03
9.04254150e+01,6.94043848e+03,3.58443750e+03
9.04293976e+01,6.94357031e+03,3.58041992e+03
9.04333725e+01,6.94474561e+03,3.56211133e+03
9.04373550e+01,6.94418848e+03,3.52919922e+03
9.04413300e+01,6.94219580e+03,3.48128906e+03
9.04453125e+01,6.93889941e+03,3.41820508e+03
9.04492874e+01,6.93425781e+03,3.34038477e+03
9.04532700e+01,6.92837354e+03,3.24867383e+03
9.04572449e+01,6.92151416e+03,3.14390234e+03
9.04612274e+01,6.91362305e+03,3.02645508e+03
9.04652023e+01,6.90458203e+03,2.89664063e+03
9.04691849e+01,6.89429004e+03,2.75457227e+03
9.04731598e+01,6.88312598e+03,2.60045313e+03
9.04771423e+01,6.87164600e+03,2.43488281e+03
9.04811172e+01,6.86032617e+03,2.25868164e+03
9.04850998e+01,6.84896191e+03,2.07301953e+03
9.04890747e+01,6.83737305e+03,1.87916602e+03
9.04930573e+01,6.82561963e+03,1.67797070e+03
9.04970322e+01,6.81374512e+03,1.47005469e+03
9.05010071e+01,6.80221875e+03,1.25622656e+03
9.05049896e+01,6.79172119e+03,1.03692383e+03
9.05089645e+01,6.78236719e+03,8.12755859e+02
9.05129471e+01,6.77398145e+03,5.84500000e+02
9.05169220e+01,6.76661084e+03,3.53277344e+02
9.05209045e+01,6.76071338e+03,1.20490227e+02
9.05248795e+01,6.75646973e+03,-1.12710938e+02
9.05288620e+01,6.75358203e+03,-3.45439453e+02
